"Order","miSample ID","CommonName","Family","Genus","Species","length","TotalCount","Date","Location"
"Amphipoda","SAV2-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",37.00,31.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",65.00,31.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",80.00,31.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",90.00,31.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,16.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,15.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,15.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,11.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,12.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,17.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,18.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,14.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,14.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,16.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,18.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV2-13APR2017","Amphipod juvenile",,,,17.00,90.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,50.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,44.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,17.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,36.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,42.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,41.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,17.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,17.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,34.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,21.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,23.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Corophiid UNID","Corophiidae","unknown",,20.00,84.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",40.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",46.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",85.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",35.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",63.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",52.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",79.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",29.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",45.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",39.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",51.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",40.00,44.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Hyalella","Hyalellidae","Hyalella",,43.00,6.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Hyalella","Hyalellidae","Hyalella",,41.00,6.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Hyalella","Hyalellidae","Hyalella",,39.00,6.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Hyalella","Hyalellidae","Hyalella",,36.00,6.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Hyalella","Hyalellidae","Hyalella",,39.00,6.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Hyalella","Hyalellidae","Hyalella",,34.00,6.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,12.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,17.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,13.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,13.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,15.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,18.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,19.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,10.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,17.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,16.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,13.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV3-13APR2017","Amphipod juvenile",,,,15.00,179.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV4-13APR2017","Corophiid UNID","Corophiidae","unknown",,32.00,3.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV4-13APR2017","Corophiid UNID","Corophiidae","unknown",,24.00,3.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV4-13APR2017","Corophiid UNID","Corophiidae","unknown",,52.00,3.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV4-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",54.00,1.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV4-13APR2017","Amphipod juvenile",,,,16.00,2.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV4-13APR2017","Amphipod juvenile",,,,13.00,2.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,50.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,35.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,50.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,58.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,55.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,55.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,50.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,60.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,55.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,78.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,57.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Corophiid UNID","Corophiidae","unknown",,53.00,47.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",75.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",65.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",65.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",80.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",64.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",65.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",62.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",75.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",65.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",50.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",40.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",70.00,58.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV5-13APR2017","Hyalella","Hyalellidae","Hyalella",,52.00,1.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Corophiid UNID","Corophiidae","unknown",,56.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Corophiid UNID","Corophiidae","unknown",,48.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Corophiid UNID","Corophiidae","unknown",,44.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Corophiid UNID","Corophiidae","unknown",,58.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Corophiid UNID","Corophiidae","unknown",,55.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Corophiid UNID","Corophiidae","unknown",,27.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Corophiid UNID","Corophiidae","unknown",,35.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",34.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",48.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",42.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",49.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",54.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",47.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",48.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Gammarus","Gammaridae","Gammarus","spp.",51.00,8.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,43.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,45.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,45.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,46.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,43.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,46.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,47.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,40.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,46.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,52.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,53.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Hyalella","Hyalellidae","Hyalella",,42.00,16.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Amphipod juvenile",,,,16.00,5.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Amphipod juvenile",,,,13.00,5.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Amphipod juvenile",,,,22.00,5.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Amphipod juvenile",,,,15.00,5.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","SAV6-13APR2017","Amphipod juvenile",,,,12.00,5.00,2017-4-13 0:00:00,"Browns Island"
"Amphipoda","MAC3-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,50.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC3-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,35.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC3-30MAR2017","Amphipod juvenile",,,,16.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC3-30MAR2017","Amphipod juvenile",,,,14.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC3-30MAR2017","Amphipod juvenile",,,,18.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC3-30MAR2017","Amphipod juvenile",,,,18.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC3-30MAR2017","Amphipod juvenile",,,,18.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,35.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,55.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,44.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,35.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,46.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,57.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,35.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,55.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,45.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,54.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,56.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,47.00,24.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,42.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,20.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,32.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,29.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,31.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,29.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,46.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,75.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,38.00,9.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,42.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,29.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,50.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,30.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,30.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,46.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,45.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,29.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,48.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,43.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,39.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,35.00,88.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Amphipod juvenile",,,,19.00,3.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Amphipod juvenile",,,,18.00,3.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC4-30MAR2017","Amphipod juvenile",,,,6.00,3.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC5-30MAR2017","Corophiid UNID","Corophiidae","unknown",,59.00,1.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC5-30MAR2017","Hyalella","Hyalellidae","Hyalella",,37.00,2.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC5-30MAR2017","Hyalella","Hyalellidae","Hyalella",,34.00,2.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC5-30MAR2017","Amphipod juvenile",,,,15.00,1.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC6-30MAR2017","Hyalella","Hyalellidae","Hyalella",,34.00,1.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC7-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,38.00,1.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC7-30MAR2017","Hyalella","Hyalellidae","Hyalella",,30.00,2.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","MAC7-30MAR2017","Hyalella","Hyalellidae","Hyalella",,54.00,2.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Corophiid UNID","Corophiidae","unknown",,16.00,1.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,42.00,3.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,22.00,3.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,40.00,3.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Hyalella","Hyalellidae","Hyalella",,26.00,1.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Amphipod juvenile",,,,10.00,4.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Amphipod juvenile",,,,18.00,4.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Amphipod juvenile",,,,19.00,4.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT3-30MAR2017","Amphipod juvenile",,,,14.00,4.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,67.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,49.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,60.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,45.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Corophiid UNID","Corophiidae","unknown",,51.00,5.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,20.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,23.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,30.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,36.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,82.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,20.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,42.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,29.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,23.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,21.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Crangonyx","Crangonycitidae","Crangonyx",,79.00,11.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,36.00,10.00,2017-3-30 0:00:00,"Horseshoe Bend"
"Amphipoda","NT4-30MAR2017","Hyalella","Hyalellidae","Hyalella",,25.00,10.00,2017-3-30 0:00:00,"Horseshoe Bend"
