"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","ClamGroup","Volume","CPUE"
"USGSbenthic LHT3(2) 2017-08-15",-121.65511667,38.32118167,"LHT","Cache Slough","Inside","USGSbenthic",2017-08-15,"LHT3(2)",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LHT3(2) 2017-08-15",-121.65511667,38.32118167,"LHT","Cache Slough","Inside","USGSbenthic",2017-08-15,"LHT3(2)",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2017-06-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,0
"USGSbenthic LS001 2017-06-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LS001 2017-06-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2017-07-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,400
"USGSbenthic LS001 2017-07-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Other",NA,20
"USGSbenthic LS001 2017-07-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2017-08-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,140
"USGSbenthic LS001 2017-08-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LS001 2017-08-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2017-10-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,220
"USGSbenthic LS001 2017-10-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LS001 2017-10-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2018-05-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,2660
"USGSbenthic LS001 2018-05-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LS001 2018-05-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2018-06-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-06-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,6,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1680
"USGSbenthic LS001 2018-06-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-06-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,6,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LS001 2018-06-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-06-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,6,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2018-08-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,3780
"USGSbenthic LS001 2018-08-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LS001 2018-08-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LS001 2018-10-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,2700
"USGSbenthic LS001 2018-10-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LS001 2018-10-15",-121.684266667,38.238583333,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"LS001",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2017-06-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,860
"USGSbenthic LSL_1 2017-06-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Other",NA,60
"USGSbenthic LSL_1 2017-06-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2017-07-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1560
"USGSbenthic LSL_1 2017-07-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Other",NA,240
"USGSbenthic LSL_1 2017-07-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2017-08-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1720
"USGSbenthic LSL_1 2017-08-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LSL_1 2017-08-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2017-10-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,100
"USGSbenthic LSL_1 2017-10-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic LSL_1 2017-10-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2018-05-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1400
"USGSbenthic LSL_1 2018-05-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Other",NA,140
"USGSbenthic LSL_1 2018-05-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2018-06-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-06-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,6,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,780
"USGSbenthic LSL_1 2018-06-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-06-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,6,NA,NA,NA,NA,NA,"Macro","Other",NA,40
"USGSbenthic LSL_1 2018-06-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-06-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,6,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2018-08-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1480
"USGSbenthic LSL_1 2018-08-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Other",NA,40
"USGSbenthic LSL_1 2018-08-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic LSL_1 2018-10-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,980
"USGSbenthic LSL_1 2018-10-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Other",NA,100
"USGSbenthic LSL_1 2018-10-15",-121.700717,38.24683,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"LSL_1",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL56A 2017-08-15",-121.662028,38.275519,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL56A",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,220
"USGSbenthic NL56A 2017-08-15",-121.662028,38.275519,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL56A",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,60
"USGSbenthic NL56A 2017-08-15",-121.662028,38.275519,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL56A",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL56B 2017-08-15",-121.661003,38.275456,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL56B",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,3220
"USGSbenthic NL56B 2017-08-15",-121.661003,38.275456,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL56B",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,20
"USGSbenthic NL56B 2017-08-15",-121.661003,38.275456,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL56B",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2017-03-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,780
"USGSbenthic NL62 2017-03-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62 2017-03-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2017-06-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,260
"USGSbenthic NL62 2017-06-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62 2017-06-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2017-07-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,600
"USGSbenthic NL62 2017-07-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62 2017-07-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2017-08-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,4880
"USGSbenthic NL62 2017-08-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,20
"USGSbenthic NL62 2017-08-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2017-10-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,380
"USGSbenthic NL62 2017-10-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62 2017-10-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2017-10-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2017,10,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2018-05-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,480
"USGSbenthic NL62 2018-05-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62 2018-05-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-05-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,5,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2018-08-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,200
"USGSbenthic NL62 2018-08-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62 2018-08-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-08-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62 2018-10-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,300
"USGSbenthic NL62 2018-10-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62 2018-10-15",-121.644,38.3415,NA,"Cache Slough","Outside","USGSbenthic",2018-10-15,"NL62",NA,NA,NA,NA,NA,NA,"Ponar",2018,10,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62A 2017-07-15",-121.645419,38.341644,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62A",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,20
"USGSbenthic NL62A 2017-07-15",-121.645419,38.341644,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62A",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62A 2017-07-15",-121.645419,38.341644,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62A",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic NL62B 2017-07-15",-121.644739,38.341578,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62B",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1780
"USGSbenthic NL62B 2017-07-15",-121.644739,38.341578,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62B",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic NL62B 2017-07-15",-121.644739,38.341578,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"NL62B",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-03-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,660
"USGSbenthic PS1 2017-03-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic PS1 2017-03-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-03-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,660
"USGSbenthic PS1 2017-03-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic PS1 2017-03-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-03-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,3,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-06-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1540
"USGSbenthic PS1 2017-06-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic PS1 2017-06-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-06-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,1540
"USGSbenthic PS1 2017-06-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic PS1 2017-06-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-06-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,6,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-07-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,4220
"USGSbenthic PS1 2017-07-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic PS1 2017-07-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-07-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,4220
"USGSbenthic PS1 2017-07-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic PS1 2017-07-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-07-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,7,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-08-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,600
"USGSbenthic PS1 2017-08-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,0
"USGSbenthic PS1 2017-08-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Potamocorbula",NA,0
"USGSbenthic PS1 2017-08-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Corbicula",NA,600
"USGSbenthic PS1 2017-08-15",-121.66415,38.2834666666667,NA,"Cache Slough","Outside","USGSbenthic",2017-08-15,"PS1",NA,NA,NA,NA,NA,NA,"Ponar",2017,8,NA,NA,NA,NA,NA,"Macro","Other",NA,0
