"SampleID_key","SampleID_frp","CommonName","VisitNo","subsample","Count","AdjCount","Flagged_Data_macroinvert","StartTime","EndTime","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfSample","DepthOfWater","NetMeterEnd","TowDirection","NetMeterStart","Boulder","Cobble","Gravel","Organics","Sand","Silt","DetritalVolume","GearTypeAbbreviation","DragMethod","LAB_NAME","Location","Date","Comments","effort","CPUE"
7843,"NT1-YOLO-31MAR2021","Hydrophilidae adult Beetle",4441,1,1,1,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.0733382270954431
7843,"NT1-YOLO-31MAR2021","Cicadellidae",4441,1,1,1,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.0733382270954431
7843,"NT1-YOLO-31MAR2021","Prickly Sculpin",4441,1,1,1,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.0733382270954431
7843,"NT1-YOLO-31MAR2021","Psyllidae",4441,1,1,1,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.0733382270954431
7843,"NT1-YOLO-31MAR2021","Snail UNID",4441,1,1,1,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.0733382270954431
7843,"NT1-YOLO-31MAR2021","Thrips",4441,1,1,1,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.0733382270954431
7843,"NT1-YOLO-31MAR2021","Trichoptera larvae UNID",4441,1,1,1,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.0733382270954431
7843,"NT1-YOLO-31MAR2021","Amphipod UNID",4441,1,2,2,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.146676454190886
7843,"NT1-YOLO-31MAR2021","Mite",4441,1,2,2,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.146676454190886
7843,"NT1-YOLO-31MAR2021","Staphylinidae adult",4441,1,2,2,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.146676454190886
7843,"NT1-YOLO-31MAR2021","Damselfly adult",4441,1,2,2,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.146676454190886
7843,"NT1-YOLO-31MAR2021","Aphididae larvae",4441,1,3,3,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.220014681286329
7843,"NT1-YOLO-31MAR2021","Insect UNID",4441,1,3,3,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.220014681286329
7843,"NT1-YOLO-31MAR2021","Tipulidae larvae",4441,1,3,3,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.220014681286329
7843,"NT1-YOLO-31MAR2021","Coenagrionidae larvae",4441,1,4,4,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.293352908381772
7843,"NT1-YOLO-31MAR2021","Curculionidae adult",4441,1,4,4,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.293352908381772
7843,"NT1-YOLO-31MAR2021","Fluminicola",4441,1,4,4,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.293352908381772
7843,"NT1-YOLO-31MAR2021","Spider",4441,1,4,4,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.293352908381772
7843,"NT1-YOLO-31MAR2021","Hymenoptera adult UNID",4441,1,5,5,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.366691135477216
7843,"NT1-YOLO-31MAR2021","Oligochaete",4441,1,5,5,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.366691135477216
7843,"NT1-YOLO-31MAR2021","Planaria",4441,1,5,5,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.366691135477216
7843,"NT1-YOLO-31MAR2021","Sciomyzidae larvae",4441,1,5,5,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.366691135477216
7843,"NT1-YOLO-31MAR2021","Curculionidae larvae",4441,1,7,7,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.513367589668102
7843,"NT1-YOLO-31MAR2021","Trichoptera adult",4441,1,8,8,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.586705816763545
7843,"NT1-YOLO-31MAR2021","Americorophium spinicorne",4441,1,12,12,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.880058725145317
7843,"NT1-YOLO-31MAR2021","Hydroptilidae larvae Caddisfly",4441,1,12,12,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.880058725145317
7843,"NT1-YOLO-31MAR2021","Corixidae",4441,1,13,13,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,0.95339695224076
7843,"NT1-YOLO-31MAR2021","Crangonyx",4441,1,14,14,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,1.0267351793362
7843,"NT1-YOLO-31MAR2021","Aphididae adult",4441,1,30,30,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,2.20014681286329
7843,"NT1-YOLO-31MAR2021","Lymnaeidae",4441,1,31,31,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,2.27348503995874
7843,"NT1-YOLO-31MAR2021","Hyalella",4441,1,32,32,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,2.34682326705418
7843,"NT1-YOLO-31MAR2021","Collembola",4441,1,35,35,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,2.56683794834051
7843,"NT1-YOLO-31MAR2021","Gyraulus",4441,1,42,42,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,3.08020553800861
7843,"NT1-YOLO-31MAR2021","Diptera pupae",4441,1,72,72,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,5.2803523508719
7843,"NT1-YOLO-31MAR2021","Hydra",4441,1,93,93,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,6.82045511987621
7843,"NT1-YOLO-31MAR2021","Physa",4441,1,137,137,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,10.0473371120757
7843,"NT1-YOLO-31MAR2021","Chironomid larvae",4441,1,141,141,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,10.3406900204575
7843,"NT1-YOLO-31MAR2021","Diptera adult",4441,1,196,196,NA,"09:36","09:41",38.360447,38.360707,-121.640257,-121.64255,NA,1.2,107776,"2= against flow",100829,NA,NA,NA,NA,NA,NA,25,"NT","1.Boat","FRP","Yolo Flyway Farms",2021-03-31," Station main channel; depth is in feet;fish vialed separately ;NA",13.6354537,14.3742925107068
6309,"NT2-YOLO-09JUN2020","Curculionidae adult",3642,1,1,1,NA,"11:37","11:42",38.36058,38.36074,-121.64014,-121.64236,NA,0.9,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," PHY2-YOLO-09JUN2020 GPS: 38.36074 121.64236  Habitat code channel=1  Lots of upland grass in samples  Inside/ outside- inside  Sonde # -2  Vegetation % / Open water % -tule 50%; cattail 20%; sedges 30%; open water-70%  habitat type1=channel for ( PHY2-09JUN2020;SAV1-09JUN2020;SAR1-09JUN2020;and PPG2-09JUN2020); Tow type-1 surface Drag method-1 boat Habitat for tows-1 channel Net # -1 Cod end # -2 Veg in sample-N  Neuston has 2 jars because left sample in net. Ask  for questions.;fish vialed separately detritus 5ml veg kept Y QCed by JC hyalella gravid count 6;NA",9.9693,0.100307945392355
6309,"NT2-YOLO-09JUN2020","Diptera pupae",3642,1,1,1,NA,"11:37","11:42",38.36058,38.36074,-121.64014,-121.64236,NA,0.9,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," PHY2-YOLO-09JUN2020 GPS: 38.36074 121.64236  Habitat code channel=1  Lots of upland grass in samples  Inside/ outside- inside  Sonde # -2  Vegetation % / Open water % -tule 50%; cattail 20%; sedges 30%; open water-70%  habitat type1=channel for ( PHY2-09JUN2020;SAV1-09JUN2020;SAR1-09JUN2020;and PPG2-09JUN2020); Tow type-1 surface Drag method-1 boat Habitat for tows-1 channel Net # -1 Cod end # -2 Veg in sample-N  Neuston has 2 jars because left sample in net. Ask  for questions.;fish vialed separately detritus 5ml veg kept Y QCed by JC hyalella gravid count 6;NA",9.9693,0.100307945392355
6309,"NT2-YOLO-09JUN2020","Cicadellidae",3642,1,1,1,NA,"11:37","11:42",38.36058,38.36074,-121.64014,-121.64236,NA,0.9,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," PHY2-YOLO-09JUN2020 GPS: 38.36074 121.64236  Habitat code channel=1  Lots of upland grass in samples  Inside/ outside- inside  Sonde # -2  Vegetation % / Open water % -tule 50%; cattail 20%; sedges 30%; open water-70%  habitat type1=channel for ( PHY2-09JUN2020;SAV1-09JUN2020;SAR1-09JUN2020;and PPG2-09JUN2020); Tow type-1 surface Drag method-1 boat Habitat for tows-1 channel Net # -1 Cod end # -2 Veg in sample-N  Neuston has 2 jars because left sample in net. Ask  for questions.;fish vialed separately detritus 5ml veg kept Y QCed by JC hyalella gravid count 6;NA",9.9693,0.100307945392355
6309,"NT2-YOLO-09JUN2020","Slug",3642,1,1,1,NA,"11:37","11:42",38.36058,38.36074,-121.64014,-121.64236,NA,0.9,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," PHY2-YOLO-09JUN2020 GPS: 38.36074 121.64236  Habitat code channel=1  Lots of upland grass in samples  Inside/ outside- inside  Sonde # -2  Vegetation % / Open water % -tule 50%; cattail 20%; sedges 30%; open water-70%  habitat type1=channel for ( PHY2-09JUN2020;SAV1-09JUN2020;SAR1-09JUN2020;and PPG2-09JUN2020); Tow type-1 surface Drag method-1 boat Habitat for tows-1 channel Net # -1 Cod end # -2 Veg in sample-N  Neuston has 2 jars because left sample in net. Ask  for questions.;fish vialed separately detritus 5ml veg kept Y QCed by JC hyalella gravid count 6;NA",9.9693,0.100307945392355
6309,"NT2-YOLO-09JUN2020","Staphylinidae adult",3642,1,1,1,NA,"11:37","11:42",38.36058,38.36074,-121.64014,-121.64236,NA,0.9,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," PHY2-YOLO-09JUN2020 GPS: 38.36074 121.64236  Habitat code channel=1  Lots of upland grass in samples  Inside/ outside- inside  Sonde # -2  Vegetation % / Open water % -tule 50%; cattail 20%; sedges 30%; open water-70%  habitat type1=channel for ( PHY2-09JUN2020;SAV1-09JUN2020;SAR1-09JUN2020;and PPG2-09JUN2020); Tow type-1 surface Drag method-1 boat Habitat for tows-1 channel Net # -1 Cod end # -2 Veg in sample-N  Neuston has 2 jars because left sample in net. Ask  for questions.;fish vialed separately detritus 5ml veg kept Y QCed by JC hyalella gravid count 6;NA",9.9693,0.100307945392355
6322,"NT4-YOLO-09JUN2020","Belostomatidae",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Chrysomelidae adult",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Golden Shiner",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Gyraulus",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Hemiptera Other",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Odonata larvae UNID",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Prickly Sculpin",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Snail UNID",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Spider",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
6322,"NT4-YOLO-09JUN2020","Thrips",3645,1,1,1,"  temp, Flag 4","13:59","14:04",38.36058,38.36074,-121.64014,-121.64266,NA,0.7,NA,"2= against flow",NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"FRP","Yolo Flyway Farms",2020-06-09," Water is below EAV now.  PHY4-YOLO-09JUN2020 habitat type-1=channel; GPS 38.36074 121.64266  Inside/ outside- inside  Sonde #2  Vegetation % / Open water % -: SCHSPP-10;TYPUNK-5;SAVGEN-85; open water-90  habitat type 1=channel for SAV3-YOLO-09JUN2020 and SR3-YOLO-09JUN2020; Tow type- 1=surface Drag method-1=boat Habitat for tows-  1=channel Net # - 1 Cod end # - 2 Veg in sample -Yes;Fish Vialed Separately Fish IDed by '' VEG NOT ENTERED QC by JC;NA",15.3489,0.0651512486236799
